datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
11/1/2019 11:00:00 AM,11/1/2019 7:00:00 AM,RFC,MIDATL,JC,JC,2265.974,True
11/1/2019 11:00:00 AM,11/1/2019 7:00:00 AM,RFC,MIDATL,ME,ME,1766.340,True
11/1/2019 11:00:00 AM,11/1/2019 7:00:00 AM,RFC,WEST,ATSI,OE,7237.824,True
11/1/2019 11:00:00 AM,11/1/2019 7:00:00 AM,RFC,WEST,OVEC,OVEC,56.000,True
11/1/2019 11:00:00 AM,11/1/2019 7:00:00 AM,RFC,WEST,ATSI,PAPWR,623.105,True
11/1/2019 11:00:00 AM,11/1/2019 7:00:00 AM,RFC,MIDATL,PE,PE,3735.986,True
11/1/2019 11:00:00 AM,11/1/2019 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2820.304,True
11/1/2019 11:00:00 AM,11/1/2019 7:00:00 AM,RFC,MIDATL,PL,PLCO,4457.159,True
11/1/2019 11:00:00 AM,11/1/2019 7:00:00 AM,RFC,MIDATL,PN,PN,2144.778,True
11/1/2019 11:00:00 AM,11/1/2019 7:00:00 AM,RFC,MIDATL,PS,PS,4399.656,True
11/1/2019 11:00:00 AM,11/1/2019 7:00:00 AM,RFC,MIDATL,RECO,RECO,147.654,False
11/1/2019 11:00:00 AM,11/1/2019 7:00:00 AM,RFC,MIDATL,PEP,SMECO,341.941,True
11/1/2019 11:00:00 AM,11/1/2019 7:00:00 AM,RFC,MIDATL,PL,UGI,113.143,True
11/1/2019 11:00:00 AM,11/1/2019 7:00:00 AM,RFC,MIDATL,AE,VMEU,73.288,True
11/1/2019 11:00:00 AM,11/1/2019 7:00:00 AM,RTO,RTO,RTO,RTO,88285.639,False
11/1/2019 12:00:00 PM,11/1/2019 8:00:00 AM,RFC,MIDATL,AE,AECO,870.927,True
11/1/2019 12:00:00 PM,11/1/2019 8:00:00 AM,RFC,WEST,AEP,AEPAPT,4858.904,True
11/1/2019 12:00:00 PM,11/1/2019 8:00:00 AM,RFC,WEST,AEP,AEPIMP,3317.682,True
11/1/2019 12:00:00 PM,11/1/2019 8:00:00 AM,RFC,WEST,AEP,AEPKPT,767.176,True
